student_star,student_difficult,comments,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
5.0,3.0,best teacher ever four year taught lot great deal respect man hope peopl experi,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3.5,3.0,realli good journal professor pick usual didnt work overal prepar lot work actual learn someth,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4.5,2.0,pretti good prof,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5.0,3.0,awesom professorpush strive bestthos dont like much never realli taken time get know probabl fail class dont work read ive four year he advisor noth good thing say,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4.0,4.0,man rule beard say bush hater one belong commun colleg cant handl actual class prepar know,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.5,4.0,horribl bore professor spend whole class tri find someon not pay attent not know answer humili also discourt continu lectur 5 minut class end way get guy stop talk physic start pack book,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5.0,2.0,professor bush man make class much interest put pressur peopl speak,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,5.0,worst teacher life,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5.0,2.0,senior seminar top far assign go total chao overal though he good professor he reason come grade youv met requir youv demonstr youv done work fine he also good advisor journal student,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4.0,2.0,good classa bit bore youv journal high schoolprof bush decenta fair grader j1 leasti wish wasnt journal prof thoughh funni sarcast timesh stress profession max no comput game class fine,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
5.0,1.0,bush coolbut get kind bore time overal good guy,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3.0,3.0,def know he talk complaint repeat lot,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,4.0,even not know he talk,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4.5,3.0,not love prof call shoddi work barfi person favorit barfarif know stuff follow advic learn lot,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4.0,3.0,funni guy sort say whole ehhhh not quit thing alot pay attent learn lot fair grader,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4.5,2.0,good guy know stuff,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2.0,4.0,unorgan late class everi day learn ta lab note hard deciph contain mistak lectur wast time,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,class easi professor horribl explain lazi unfair grader even wors tri contact issu whether class relat advis relat joke not funni grab handout leav class fortun handout better job explain,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.5,2.0,knowledg subject extens dr ndonha never tri implement dialogu class set additionlast semest 1520 minut late everi lectur without except 50 min class leav no time straight lectur furthermor ta lab english languag skill not suffici,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,dr ndon excel teacher concern natur interest subject display teach method took class first time offer would recommend anyon els interest engin environ test grade extremem fair would definetli recommend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,he unorgan laziest teacher inth civil engin depart put short sweet he idiot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,good teacher doesnt like give lot donxe2x80x99t expect even get midterm hw lab final hard grade drop,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,note lectur clear homework long clear understand no surpris exam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,dr ndon clear lectur make materi seem easi exam relev taught lectur would definit recommend anyon might need take class,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,dr ndon good man concern student time openmind toward student requir also openmind person term test smart sometim give exam hardbut make later,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,great cours understand complex process hazard wast manag treatment process handout clear dr ndon alway avail help outsid class,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,lectur class clear understand plenti exampl given class class conduct way one not even need consult book much dr ndon nice help,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,taken eit exam say ce 170 help class conduct wellth lectur clear understand dr ndon alway access will help overal enjoy class much,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,wellprepar note clear understand fact wellnatur help also highli recommend,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.5,4.0,well prepar professor give us experim relat cours homework assign help us undterstand class materi dr ndon avail offic hour,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,lectur understand,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.5,3.0,although present himslef gener good natur dr ndon ineffect teacher lazi doesnt advanc student understand,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,sucksyou learn noth engin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.5,2.0,read booktht lecturedo not even bother go classgo ask sumth project tell check lab instructor lab instructor send back not take siambisyouwil screwurselfov,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,dr krieglstein one shameless selfpromot ever encount requir text author one ethic 80 pg film analysi base 3 4 ethic theori actual cover final entail give opinion novel like got 100 feel learn noth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,guy deep sort charact base review dosent care submissionsjust submit work time get he serious like hype man materi cours materi author even come equip wikipedia page wont learn much resum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.0,easi teacher movi watch arnt bad paper super easi get easi grader long seem like kind understand imposs fail class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,took onlin class time consum not mention must buy 3 textbook cod doesnt even carri got suck paper wrote write 800 word essay week book compass difficult understand realli struggl whole thing wouldnt reccomend onlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,onlin cours time consum watch movi read book write paper week materi interest feel like learn quit bit would learn classroom set syllabu clear know expect start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,realli enjoy introduct philosophi werner intellig lot wisdom share would recommend take class everyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,mostli taught wrong plato aristotelean view philosophi rightveri ignor abraham religion made believ never realli read bibl quran factsbut want know view he greati last semest must alreadi check upstair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,like class lot thought use movi write paper subject matter interest idea use audio cd class realli good made us think thing otherwis would not,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,bore easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,took class internet 6 paper 1 midterm final watch movi write paper base read book no brainer gave never even finish read book compass need easi credit take class lot work he fair grader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,want easi take class littl work curv test like 100 imposs fail show class he kind strang got use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,current take class onlin great professorhi book compass insight easi grader sens valu opinion open new arguement leav construct feedback paper read book not difficult watch movi paper great,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,love class made philosophi class suppos wish could teacher sadli alreadi ethic done use book wrote text book question read know exactli wht mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,friendli nice sometim hard understand troubl class miss lot class got cs test sinc got final particip got class he easi go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.0,ethic cool dude doesnt set agenda class doesnt assign hw coupl test rather easi fill work book materi cover class import grade opinion valuesview pretti cool dude ask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,ethic good class take need easi human credit thought paper suck guess ethic opinion could right give midterm thought bomb rebuttl question got good teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,dr krieglstein great prof grade base true desir learn effort put understand materi assign paper base topic found one book assign journal entri base read materi movi class deep profound class may chang live life,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,read philosophi use tediou took class dr kreiglstein wonder teach style tremend breath knowledg book mention class great read class alway seem short alway wait class next week would recommend class requir learn everyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,wise man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,2.0,take class internet 6 paper midterm final long answer question paper get,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,5.0,professor goodman not chang sinc review start 2003 obnoxi amount work take class onlin conjunct anoth class fulltim job famili not recommend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,let prefac say got 98 class hardest work class long time especi onlin get good grade summar book will put time well take conjunct class ill advis move,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,1.0,im busi major even though got introductori internetbas busi cours not much fun sure nice work time learn busi whole littl emot passion prof goodman meet class seem pointless class easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,took onlin managemnet class spring 08 work ive onlin class grade fair work least get b got pretti easi actual learn lot take class summer lighter workload great class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,assign lot work fair work isnt call colleg make effort well respons help would take,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,took onlin principl manag class wrote lot paper basic ask outlin book make sure touch upon everi point get give extra credit point ad comment discuss board lenient enough grader write paper 10x get,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,took onlin cours give lot work work get credit assign long overwhelm like said work get assign done loos writ fill space quantiti qualiti get easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,took class two year ago onlin biggest mistak ever made colleg horribl give much work sometim thought english teacher get back assign drop overwhelm work load cours take two class make sure dont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,5.0,way much homework doesnt offer extra credit picki strict internet cours timelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,great teacher onlin cours point grade fairli first onlin cours ever taken got enjoy teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,toooooo much damn work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,unhappiest women ever seen not know smile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,ladi doesnt care want hard core spoil classroom ambianc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,5.0,im take busi simul class homework fullload pile 7 group 2 left us homework design 6 peopl wouldnt lack us take class challeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,not friendli phylli seem unhappi time never sure problem would never take anoth cours ladi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,realli smart guy he done long time show lectur clear explain everyth perfectli get realli excit answer question ask realli intrigu question awesom guy realli help outsid class help find new way studi effici sweet man care care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,best first year biolog teacher realli know stuff know perfect way explain everyth understand good pace also help show concern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,honestli bio lectur doesnt realli matter tudor howev tudor great instructor alway will help student old school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,excel professor human level knowledg amaz deliv teach warn expect lot not easi grader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,he awesom professor advisor descript teach help he accomod come extra help tell realli love teach biolog would realli recommend take class tough quizzesexam manag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,great teacher clear class realli know stuff littl intimid expect lot student high expect keep student work hard worth effort class requir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,great teacher not ador ador accent goe depth help long take note pay attent fine make sure studi stuff read slide fine quizz text slide test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,incred awesom guy help expect nonscienc major unfair not one person class busi major expect 6 hour per week least studi outsid classroom studi everyday would not take class given chanc plu lab lab project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,extrem help intellig nice professor make readili avail almost time busi hour doesnt class meet problem he difficult expect unrealist especi nonscienc major bio major would recommend otherwis would say no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,dont listen bad review tudor realli best teacher cellsgenet nice guy approach mani bio professor sju arent testsquizz everyth els run bio dept not individu teacher section tudor best far,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,good professor bio tough pretti fair also onlin review session test help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,memor slide youv got made,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,take time learn klingon get easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,5.0,extrem difficult doabl prepar studi least coupl hour everyoth night stay top subject lectur lab 12 hour work week bio might ok take bio serious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,5.0,horribl one hardest teacher ive ever no matter much studi never pass test even tutornoth seem work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,man amaz littl difficult follow sometim help understand awesom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,awesom teacher took semest know stuff like materi bio work would take heartbeat alway post lectur realli want learn love bio much highli reccomend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,help easi go help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,tudor nice manif need help go help appreci effort give onlin help session everi exam he not hot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,he excel teacher alway will help lectur interest prepar work hard hottt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,realli love professor look controversi issuereligion man point view brought scienc religion discuss theme social vs actual ailment amaz great lectur hot unpretenti dramat move kept intriug would next agre didnt take crap knowital arrog skeptic essay realli hard challeng think,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,one best professor ive ucsd thought intrigu although think say goe straight head fault close mind student populac not,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,favorit professor far may chang attitud toward life christian might convert someth els,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,droge great realli know stuff make think class challeng entertain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,excel professor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,like inspir professor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,cant believ peopl didnt like class droge total point everyth said lot fun entertain hecka weird sorta offens dont take person realli appreci quarter lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4.0,he not good teacher get essay question test vagu lectur bore cant concentr dont take class ridiul like hear voic he realli ugli old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,wonder way present think fulfil duti professor amaz job keep class interest least class didnt mind view front row,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,4.0,bore joke lectur suck hard take anyth away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,lectur either realli intrigu extrem bore doesnt find medium balanc almost seem bias timei would care take job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,5.0,worst teahcer ive far rambl forev no one clue talk confus lectur difficult take note dont wast time tri stay awak class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,enthusiast engag smokin hot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,note good rate base sex passion ew ew ew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,droge passion intellig overal cool guy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,guy like hear talkdoesnt teach lectur rambl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,sexi amaz lectur taken class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,although good lectur he extrememli bias unfair essay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,hot hot hot sexi smart gorgeou take anyth teach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,taken sever onlin classes1 fantast class taken im cd major learn much short time lectur video great shout prof benavid organ contact us 2 see care us motiv push us learn famili life,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.0,2.0,learn much take class realli enjoy give ppt lectur provid link articl video help lectur truli care student success read take note keep discuss wou well test,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.0,4.0,learn much class first overwhelmingli give link learn video lectur note exampl found fascin not understood develop child adolesc love inspir messag remind includ announc,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.0,3.0,she awesom everybodi say truli care student goe beyond assist learn materi send remind listen student need alway motiv student long part great must take class look take child develop class,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5.0,4.0,inform learn unbeliev take class get test forget inform mr b relat theori actual teach practic understand pictur,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,she great instructor realli goe way help student took year ago could still call help may need field child develop cours creat portfolio class sinc help greatli obtain jobemloy impress thank juli,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,much stiumlat info teach im better teacher goe extra mile expect lot,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,1.0,fun educ care hand goe extra mile,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,1.0,ms benavid clear easi understand make class fun genuenli care student learn take get chanc go ms b,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,great child develop instructor go way help student,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,5.0,thing could say woman could go day probabl great nurs field absolut neurot class read straight slide class foray nightmarish level boredom test mess question pull thin air alway guilti cheat proven innoc serious,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
2.0,4.0,tell definit know talk lectur ridicul long bore goe random tangent mani lectur goe 10 11 slide long wind test hard prepar nclex thought paper toughest apa format freak,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
3.0,4.0,test day nightmar concern make sure done 100 correct fine come across rude touch arm lift sleev look watch test werent bad honestli paper difficult specif apa format care,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1.0,4.0,ida seem like great nurs dont get wrong howev class suck test ridicul hard lectur extrem bore read straight powerpoint couldv not even shown class exam definit basic word hate class prenurs class,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1.0,4.0,prenurs class reason decid nurs not grade depend almost entir 2 exam final test ridicul definit random question apa format god know walk around stand test option would not recommend,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
3.0,3.0,tell class dr slusher definit good nurs know inform teach howev tough pleas class test hardest prenurs class answer right pick one right definit work grade,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
2.0,3.0,ida tell amaz nurs even better woman tell outsid class nice class differ exam put tissu face take jacket made move arm guess could cheat class hard not get wrong definit doabl studi,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
4.0,4.0,dr slusher deserv lot credit peopl give someon look accomplish nurs professor care futur nurs want succeed slusher prepar rest nurs program career lectur heavi funni intellig high expect,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
3.0,5.0,professor professor teach cours no option take class seem mean well im sure well respect nurs world imposs meet one one fail email back time prepar studi pay attent class not pass,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
2.0,4.0,even start she terribl 3 test hard consid fact give 4 correct answer choos correct answer make sure understand apa front back tear apart paper liter everyth no point go class read pp,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
2.0,4.0,dr slusher wouldnt accept hand written love letter chan tatum wasnt apa format crazi rule read powerpoint word word everyday good luck deal voic test common sens difficult 3 right answer need pick best one,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1.5,4.0,better studi 4 test one paper that that whole class lectur pointless read powerpoint way bright blue lime green write hard read went attend,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
2.5,3.0,slusher class along two prenurs cours major wake call use make end make bs three cours test confus basic choos answer would want grade paper realli strictli make sure take lrc beforehand,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
2.5,4.0,she not help ask specif question may may not get answer tough grader also rude least like,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
3.5,4.0,say anyth els like ida human ida nurs wouldv administ zyklon b jew apa format correct ida definit bureaucrat wast 14 semest cover syllabusstud handbookapa format pon paper format test mostli powerpoint,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
5.0,3.0,great teacher,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
5.0,3.0,dr slusher everyth want nurs professortremend depth knowledg clariti deliv materi great exampl person experi humor abil make neither content grade leav question teach bring candi,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
2.5,4.0,she know stuff not enjoy professor rude could made better grade known studi question back fundament nurs book help best studi powerpoint 1st test mainli syllabu sure studi,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
4.5,4.0,dr slusher passion work nurs profess person enjoy learn h e r experi provid exampl pertin content teach encourag class particip enhanc optim learn set high expect student success account admir applaud,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
1.0,5.0,dr slusher one rudest professor ever exact reason chang major semest grade semest paper extrem difficult treat student like not matter exam rough tell someth exam not,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0
4.5,3.0,class lot work read write assign everi class great part class know fair not easi grader he compassion person help grade agre sentiment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,nicest man ever met life paper religion literatur help figur person help cours take freshman year colleg noth great thing say class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,good passion teacher realli care materi help compassion toward student nicest guy world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,great,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,know subject well realli care write literatur fair grade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,nonviol warrior great class especi like lectur gandhi mlk jr leo tolstoy good way get id requir way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,1.0,cool class lot fun talk talk classmat work like silent movi cant believ he go chaplain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,awesom prof ive learn much write teach creativ write awesom class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,much learn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,avoid class possibl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,creativ writ easiest best class ever taken albright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,non violent warior bore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,3.0,prof definit know greek seem bore teach introductori level like alway would prefer elsewher graciou allow retest could benefit bit time spent upfront assur student onboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,know lot new testament mean seem like realli smart guy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,sweet approach one best professor ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,nonviol warrior extrem bore lectur explain thing keep full 3 hour 15 minut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,1.0,men transit easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,kenney clark great pair ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,2.0,stay away bore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,ce prof ne structur aucun sa matier autant au niveau du plan de cour quen class en plu avec un receuil de note incomplet fait par lui et vou obtenez un cour extrement facil auquel vou ne comprenez rien le livr optionnel est obligatoir avec lui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
